URL,Traffic (%),Number of Keywords,Traffic,Adwords Positions,Positions with commercial intents in top 20,Positions with informational intents in top 20,Positions with navigational intents in top 20,Positions with transactional intents in top 20,Positions with unknown intents in top 20,Traffic with commercial intents in top 20,Traffic with informational intents in top 20,Traffic with navigational intents in top 20,Traffic with transactional intents in top 20,Traffic with unknown intents in top 20,Traffic Change
https://www.amazon.co.uk/fire-tv-stick-with-alexa-voice-remote/dp/B08C1RR8JM,0.05,578,70405,0,17,295,34,279,0,33,70112,321,68632,0,-21442
https://www.amazon.co.uk/PlayStation-9395003-5-Console/dp/B08H95Y452,0.03,532,50612,0,27,208,62,235,0,455,47842,1214,49132,0,-43686
https://www.amazon.co.uk/Saltburn-Barry-Keoghan/dp/B0CGHXXVRN,0.03,490,39203,0,10,253,6,67,0,104,38908,5,31187,0,2438
https://www.amazon.co.uk/Barbie-Margot-Robbie/dp/B0CB1VP5RB,0.02,472,30012,0,4,235,20,83,0,12,28614,1366,5118,0,20558
https://www.amazon.co.uk/fire-tv-stick-4k/dp/B0BTFRN4K6,0.01,377,24964,0,13,148,21,175,0,37,24805,5,24889,0,3363
https://www.amazon.co.uk/Samsung-Galaxy-Android-Smartphone-Phantom/dp/B09NRXBD9H,0.01,84,19712,0,1,41,4,45,0,0,19703,6,19712,0,13200
https://www.amazon.co.uk/AM-Arctic-Monkeys/dp/B00DKY4LBW,0.01,78,17805,0,1,51,3,45,0,0,17771,33,17755,0,-187
https://www.amazon.co.uk/Reacher-Season-1/dp/B09MKZP259,0.01,135,17710,0,2,78,2,49,0,91,6524,7,15522,0,2215
https://www.amazon.co.uk/Lessons-Chemistry-Debut-Bonnie-Garmus-ebook/dp/B099JC5HQK,0.01,67,17011,0,7,41,4,39,0,79,16731,200,16873,0,-1520
https://www.amazon.co.uk/AA-Route-Planner-EP-Part/dp/B015TTR67G,0.01,231,15532,0,1,167,130,75,0,14,3100,14526,971,0,15451
https://www.amazon.co.uk/echo-dot-2022/dp/B09B96TG33,0.01,183,14462,0,6,88,27,107,0,121,14299,80,14314,0,-671
https://www.amazon.co.uk/Google-Pixel-Unlocked-Smartphone-wide-angle/dp/B0BDK63RF3,0.01,229,14191,0,7,73,14,95,0,11,13191,603,14154,0,7062
https://www.amazon.co.uk/ring-video-doorbell-by-amazon/dp/B0931VRJT5,0.01,487,13864,0,34,200,58,197,0,203,13595,86,6033,0,-124
https://www.amazon.co.uk/John-Wick-Chapter-Keanu-Reeves/dp/B0B6QMKQ18,0.01,318,13521,0,0,244,10,149,0,0,13283,323,11621,0,2094
https://www.amazon.co.uk/Samsung-Galaxy-Ultra-256GB-Phantom/dp/B0BV2KZVNY,0.01,176,13306,0,0,90,16,117,0,0,12980,6,13289,0,-2644
https://www.amazon.co.uk/Clarksons-Farm-Season-2/dp/B0B6VN591N,0.01,217,13241,1,7,119,8,58,0,200,11867,27,10706,0,127
https://www.amazon.co.uk/Sound-Freedom-Jim-Caviezel/dp/B0CK74F7T9,0,181,12304,0,1,149,5,69,0,6,11953,337,3197,0,5455
https://www.amazon.co.uk/Sony-PlayStation-500GB-Console-Black/dp/B00BE4HOIM,0,273,12296,0,18,81,29,121,0,11,10013,15,11939,0,1598
https://www.amazon.co.uk/Citadel-Season-1/dp/B0B8TQ6SCR,0,100,12108,0,0,52,5,21,0,0,11476,27,11182,0,-369
https://www.amazon.co.uk/Manifest-Season-2/dp/B08CJB46R2,0,233,12025,0,5,153,2,13,0,615,11474,4,365,0,66
https://www.amazon.co.uk/Summer-Turned-Pretty-Season/dp/B0BZWVDX2C,0,94,11938,0,0,46,1,13,0,0,11933,1,340,0,-52
https://www.amazon.co.uk/Oppenheimer-Cillian-Murphy/dp/B0CGP2GM1T,0,314,11922,0,1,191,36,95,0,3,7854,4154,6055,0,-683
https://www.amazon.co.uk/PlayStation-5-DualSense-Wireless-Controller/dp/B08H99BPJN,0,169,11722,0,8,128,7,131,0,51,11567,7,11589,0,518
https://www.amazon.co.uk/fire-hd-8/dp/B09BG9FTXP,0,169,11653,0,1,100,17,115,0,2,11384,25,11640,0,1203
https://www.amazon.co.uk/Wordle-Challenge-Puzzles-anywhere-anytime/dp/0711280401,0,155,11287,0,0,14,1,7,0,0,6227,1,151,0,11145
https://www.amazon.co.uk/Ends-Us-Colleen-Hoover/dp/1471156265,0,103,11209,0,4,55,1,33,0,4,11199,0,2952,0,-89
https://www.amazon.co.uk/Xbox-RRT-00007-Series-X/dp/B08H93GKNJ,0,360,11116,0,12,130,46,143,0,6,9942,808,10647,0,2884
https://www.amazon.co.uk/Cosrx-Advanced-Snail-Mucin-Essence/dp/B00PBX3L7K,0,119,11102,0,7,75,5,72,0,13,11082,1,11062,0,2999
https://www.amazon.co.uk/Five-Nights-Freddys-Josh-Hutcherson/dp/B0CKZLGPGJ,0,466,11031,0,1,233,5,130,0,0,10689,9,9968,0,5569
https://www.amazon.co.uk/Reacher-Season-2/dp/B0CH99CVQ4,0,307,11028,0,0,179,1,38,0,0,10598,0,1047,0,-3502
https://www.amazon.co.uk/Laws-Power-Robert-Greene-Collection/dp/1861972784,0,133,10951,0,14,85,8,42,0,22,10838,79,3682,0,-554
https://www.amazon.co.uk/fire-hd-10-tablet/dp/B08F681PH6,0,156,10904,0,2,75,25,99,0,5,9657,838,10883,0,-1367
https://www.amazon.co.uk/Fisher-Price-K6070-Rainforest-Jumperoo-model/dp/B000LXQVA4,0,96,10868,0,1,25,22,59,0,0,7321,3412,10865,0,156
https://www.amazon.co.uk/Apple-Airpods-Charging-latest-Model/dp/B07PZR3PVB,0,330,10854,0,4,138,94,238,0,0,8433,526,10810,0,2818
https://www.amazon.co.uk/House-Season-1/dp/B00FZK06UY,0,336,10814,0,1,255,18,187,0,0,9983,822,9989,0,4449
https://www.amazon.co.uk/Oculus-Quest-Advanced-All-One/dp/B0973RP7H3,0,462,10618,0,68,203,20,203,0,3220,9550,342,3996,0,-2222
https://www.amazon.co.uk/xXx-Return-Xander-Official-Novelization/dp/1785655140,0,4,10505,0,0,3,0,0,0,0,10505,0,0,0,10505
https://www.amazon.co.uk/fire-tv-stick-4k-max/dp/B0BTFSYWWB,0,442,10376,0,23,165,20,190,0,395,9815,5,9742,0,623
https://www.amazon.co.uk/Love-Actually-Laura-Linney/dp/B00GKX22HA,0,181,9501,0,0,102,2,78,0,0,9361,137,9357,0,-401
https://www.amazon.co.uk/Sleeping-Under-Stars-Explicit-Memoirs/dp/0970695608,0,24,9329,0,0,19,0,2,0,0,9327,0,913,0,7366
https://www.amazon.co.uk/Last-Us-Season-1/dp/B0BX1CXBWC,0,382,9084,0,1,144,1,61,0,0,9026,5,6637,0,-2546
https://www.amazon.co.uk/Didi-Kempot/dp/B077N9S4VL,0,4,9043,0,0,3,1,0,0,0,9043,4,0,0,7538
https://www.amazon.co.uk/Succession-Season-1/dp/B07HYBCF4C,0,204,8971,0,1,154,2,49,0,2,8662,296,1431,0,596
https://www.amazon.co.uk/Yellowstone-Season-1/dp/B08MD2Z6DT,0,197,8794,0,0,124,6,39,0,0,8194,482,4633,0,2143
https://www.amazon.co.uk/Flow-Psychology-Experience-Csikszentmihalyi-Jul-01-2008/dp/0061339202,0,56,8728,0,1,42,2,30,0,6,8719,2,1317,0,7726
https://www.amazon.co.uk/Samsung-Galaxy-Android-Smartphone-Phantom/dp/B09NRRVPZ7,0,247,8525,0,11,80,31,119,0,31,7866,198,8493,0,2798
https://www.amazon.co.uk/Amazon-Platinum-Mastercard/dp/B01LSOD0ZI,0,228,8480,0,8,43,62,64,0,1,1194,7727,7496,0,4552
https://www.amazon.co.uk/Perfect-Girls-absolutely-gripping-Detective-ebook/dp/B07FZSWKD4,0,41,8372,0,0,33,5,29,0,0,8338,25,7816,0,8337
https://www.amazon.co.uk/Speedmop-Cleaner-Starter-Mopping-System/dp/B0CCNNV9CB,0,46,8298,0,2,37,1,35,0,0,8298,0,8290,0,4574
https://www.amazon.co.uk/Interstellar-Matthew-Mcconaughey/dp/B00U85QGGO,0,164,8124,0,1,148,0,138,0,0,8123,0,8088,0,-134
https://www.amazon.co.uk/Crispy-Chocolate-Filled-Crunchy-MILKYWAY/dp/B0CGMHY4TF,0,55,7997,0,0,45,2,16,0,0,7815,168,393,0,687
https://www.amazon.co.uk/kindle-paperwhite-16-gb-now-with-a-68-display-and-adjustable-warm-light-with-ads/dp/B09TMP5Y2S,0,121,7739,0,22,37,3,50,0,106,424,1,7609,0,-420
https://www.amazon.co.uk/Air-fryer-Cookbook-healthy-delicious-beginners/dp/1788794249,0,208,7599,0,88,132,2,97,0,4414,2513,0,3073,0,1234
https://www.amazon.co.uk/Subtle-Art-Not-Giving-Counterintuitive/dp/0062457713,0,77,7578,0,2,52,0,42,0,2,7575,0,7359,0,503
https://www.amazon.co.uk/Legend-Zelda-Breath-Wild-Sequel/dp/B07SNRGQC4,0,252,7557,0,0,140,6,115,0,0,7053,338,7373,0,3027
https://www.amazon.co.uk/Oxford-Paperback-Thesaurus-Dictionaries/dp/0199640955,0,215,7536,0,0,15,176,84,0,0,15,7529,7384,0,2097
https://www.amazon.co.uk/Google-Pixel-6a-Smartphone-megapixel-Charcoal/dp/B0B4DMBH5T,0,115,7528,0,6,33,7,62,0,4,1215,330,7507,0,5114
https://www.amazon.co.uk/Nizoral-Anti-dandruff-clinically-inflammation-ketoconazole/dp/B001ETUD5I,0,243,7490,0,38,111,7,40,0,219,7387,1,2717,0,-293
https://www.amazon.co.uk/Amazon-Gift-Card-eGift-Voucher/dp/B006AUF6X0,0,536,7480,0,16,148,195,244,0,124,3637,6236,4562,0,3125
https://www.amazon.co.uk/How-Have-Sex-Anna-Antoniades/dp/B0CMJGDPCC,0,61,7475,0,0,34,1,1,0,0,7466,3,0,0,6498
https://www.amazon.co.uk/M-DVD-Peter-Lorre/dp/B00004CZIP,0,23,7405,0,0,14,0,1,0,0,7404,0,1,0,7358
https://www.amazon.co.uk/Elf-Will-Ferrell/dp/B01MXT4YRR,0,250,7333,0,1,148,13,86,0,3,6755,493,6610,0,1909
https://www.amazon.co.uk/Jack-Ryan-Season-4/dp/B0BYT8W12F,0,112,7290,0,0,96,5,46,0,0,7174,4,7012,0,481
https://www.amazon.co.uk/How-lose-guy-10-days/dp/B00FYMQMWO,0,49,7269,0,0,45,0,0,0,0,7269,0,0,0,5144
https://www.amazon.co.uk/Tomorrow-best-books-ever-GREEN-ebook/dp/B09LH8HSXJ,0,60,7246,0,2,23,0,19,0,3,7209,0,7128,0,2444
https://www.amazon.co.uk/PlayStation-5-Digital-Console-Slim/dp/B0CM9VKQ5N,0,86,7148,0,1,31,8,45,0,38,6570,14,7105,0,7148
https://www.amazon.co.uk/Everything-Everywhere-All-At-Once/dp/B09HYP32HT,0,146,7141,0,1,109,1,72,0,0,7020,72,1849,0,-1563
https://www.amazon.co.uk/PAW-Patrol-Mighty-Mckenna-Grace/dp/B0CJHJXC2J,0,145,7139,0,1,112,1,51,0,2,7135,0,5717,0,5417
https://www.amazon.co.uk/South-Park-Season-1/dp/B00FZIYSTQ,0,270,7058,0,3,121,9,52,0,2,6365,545,6247,0,-1663
https://www.amazon.co.uk/Flowflex-Antigen-SARS-Covid-19-Rapid-Test/dp/B093KZ8CR2,0,365,7012,0,6,204,13,97,0,0,6923,13,1462,0,1029
https://www.amazon.co.uk/Apple-AirPods-Pro-2nd-generation/dp/B0BDJ37NF5,0,464,6946,0,7,189,59,245,0,3,6306,405,6872,0,1144
https://www.amazon.co.uk/Yellowjackets-Season-2/dp/B0B8MXYXX4,0,86,6878,0,2,50,0,23,0,49,6458,0,929,0,282
https://www.amazon.co.uk/Charlie-Chocolate-Factory-Johnny-Depp/dp/B00ESQ7VI6,0,165,6784,0,0,128,0,99,0,0,6779,0,6708,0,2182
https://www.amazon.co.uk/Scream-VI-Courteney-Cox/dp/B0BX3YSV88,0,97,6773,0,0,68,1,46,0,0,6605,168,2729,0,5284
https://www.amazon.co.uk/Apple-iPhone-64GB-Space-Renewed-Grey/dp/B0797QCXS6,0,200,6771,0,10,62,1,76,0,770,4885,3,2968,0,2413
https://www.amazon.co.uk/Prison-Confessions-Gypsy-Rose-Blanchard/dp/B0CL9MJH7P,0,107,6731,0,0,80,0,27,0,0,6599,0,1940,0,5029
https://www.amazon.co.uk/Fitbit-Health-Fitness-Smartwatch-Control/dp/B09LZ6HQS6,0,41,6692,0,2,22,3,30,0,0,692,1,6692,0,5709
https://www.amazon.co.uk/Wilderness-Season-1/dp/B0C9S5QQJQ,0,85,6659,0,2,69,4,27,0,0,4058,579,5856,0,-166
https://www.amazon.co.uk/Game-Of-Thrones-Season-1/dp/B00FZFERYK,0,414,6632,0,0,247,8,124,0,0,5868,450,5108,0,-4990
https://www.amazon.co.uk/Euphoria-Season-1/dp/B07Y5YJ9T3,0,134,6626,0,0,104,2,45,0,0,6552,74,5750,0,-420
https://www.amazon.co.uk/Playstation-1243094-Portal/dp/B0CJJCZMKJ,0,220,6590,0,8,98,7,123,0,40,4308,1384,6373,0,1636
https://www.amazon.co.uk/White-Lotus-Miniseries-Season/dp/B09G7W7RN7,0,112,6485,0,0,86,2,35,0,0,6378,89,2127,0,-250
https://www.amazon.co.uk/Neighbours-2023-Episodes/dp/B0C6WYKW44,0,251,6404,0,1,124,10,50,0,0,5203,1181,4638,0,163
https://www.amazon.co.uk/Prime-Hydration-Sports-Drink-Glowberry/dp/B0CJMSV4XR,0,202,6385,0,5,123,6,81,0,19,6091,56,3581,0,-6530
https://www.amazon.co.uk/Telegraph-PlusWord-puzzles-Word-game-Crossword/dp/1788404130,0,47,6337,0,1,35,7,34,0,9,6300,16,6301,0,6268
https://www.amazon.co.uk/Xbox-RRS-00007-Series-S/dp/B08GD9MNZB,0,205,6318,0,3,106,12,105,0,4,5817,426,6270,0,281
https://www.amazon.co.uk/Summer-Turned-Pretty-Season/dp/B09NF4SS1R,0,111,6301,0,0,70,3,45,0,0,6195,88,5085,0,-5662
https://www.amazon.co.uk/Wheres-Wally-Martin-Handford/dp/1406305898,0,49,6300,0,0,44,0,41,0,0,6298,0,6259,0,-1010
https://www.amazon.co.uk/YO-TV-Inc-TVGuide-co-uk-UK-Guide/dp/B00F8NBC3S,0,622,6281,0,4,49,11,11,0,0,1182,210,284,0,2235
https://www.amazon.co.uk/Barbie-DVD-Margot-Robbie/dp/B0BGY9FBJZ,0,248,6241,0,0,103,4,22,0,0,5847,0,4072,0,4822
https://www.amazon.co.uk/UCL-Bayern-Munich-Manchester-United/dp/B0CH5FJFB5,0,165,6233,0,0,72,0,1,0,0,6164,0,5,0,5137
https://www.amazon.co.uk/Friends-Lovers-Big-Terrible-Thing/dp/1472295935,0,128,6221,0,2,42,1,40,0,26,6156,0,6178,0,-83
https://www.amazon.co.uk/Apple-iPhone-Pro-Max-128-Deep-Purple/dp/B0BNM1M33W,0,277,6208,0,8,131,27,181,0,13,4211,61,5789,0,-3876
https://www.amazon.co.uk/ITV-Hub/dp/B00PH7XGQG,0,911,6196,0,7,103,188,93,0,4,1507,4560,1468,0,806
https://www.amazon.co.uk/Spider-Man-Across-Spider-Verse-Shameik-Moore/dp/B0B8K25678,0,527,6191,0,1,271,2,101,0,17,6059,118,1670,0,2976
https://www.amazon.co.uk/echo-show-5-3rd-gen/dp/B09B2RV31Z,0,116,6130,0,0,56,7,63,0,0,5919,6,6116,0,-290
https://www.amazon.co.uk/What-We-Shadows-Jemaine-Clement/dp/B085WGRT99,0,76,6115,0,0,46,0,17,0,0,6113,0,5810,0,-43
https://www.amazon.co.uk/Creed-III-Michael-B-Jordan/dp/B0B8TD91HC,0,122,6107,0,2,99,7,63,0,4,6093,16,5683,0,124
https://www.amazon.co.uk/White-Lotus-Complete-Second-Season/dp/B0B8NGQ3Q2,0,97,6071,0,0,81,7,23,0,0,6069,2,145,0,2711
https://www.amazon.co.uk/Sumotherhood-Adam-Deacon/dp/B0CGQT157H,0,147,6064,0,2,130,2,74,0,4,6057,0,5589,0,1900
https://www.amazon.co.uk/Fool-Me-Once-Harlan-Coben/dp/1780894198,0,239,6060,0,2,99,0,51,0,6,6035,0,3983,0,-5141
https://www.amazon.co.uk/Jury-Duty-Season-1/dp/B0B8JNN347,0,174,6046,0,5,82,2,28,0,187,4596,6,2398,0,-40
https://www.amazon.co.uk/Laneige-Lip-Sleeping-Mask-Berry/dp/B076Y4TFLL,0,56,6007,0,1,40,4,38,0,22,5981,0,5981,0,798
https://www.amazon.co.uk/Boy-Mole-Fox-Horse/dp/0062976583,0,21,5997,0,0,16,0,13,0,0,5994,0,5948,0,-107
https://www.amazon.co.uk/Armaf-Club-Nuit-Intense-105ml/dp/B00M3IFUMK,0,51,5970,0,1,36,2,36,0,52,5916,3,5917,0,20
https://www.amazon.co.uk/Guy-Ritchies-Covenant-Jake-Gyllenhaal/dp/B0B8SPMSBR,0,184,5878,0,0,138,1,79,0,0,5860,0,3576,0,-3394
https://www.amazon.co.uk/Apple-iPhone-64GB-Space-Renewed-Grey/dp/B0797QCXTJ,0,290,5764,0,10,98,9,132,0,624,4611,11,4569,0,-3076
https://www.amazon.co.uk/All-Light-We-Cannot-See/dp/0008138303,0,82,5748,0,1,44,0,42,0,1,5747,0,5746,0,-176
https://www.amazon.co.uk/Ultra-Processed-People-Stuff-That-Isnt/dp/1529900050,0,127,5744,0,0,44,2,31,0,0,5737,0,5548,0,-56
https://www.amazon.co.uk/Google-Pixel-Unlocked-smartphone-advanced/dp/B0CGVNVD8R,0,103,5736,0,3,37,2,33,0,13,5701,0,5475,0,3662
https://www.amazon.co.uk/fire-7-tablet-7-display-16-gb-2022-release/dp/B099HL86MQ,0,128,5730,0,0,51,15,62,0,0,4734,599,5729,0,-247
https://www.amazon.co.uk/Disneys-Little-Mermaid-Live-Action/dp/B0CCS8PV1Z,0,292,5726,0,1,180,2,45,0,1,5653,0,393,0,3495
https://www.amazon.co.uk/Anyone-But-You-Sydney-Sweeney/dp/B0CN53JNW5,0,171,5637,0,1,112,1,61,0,1,5607,3,4921,0,3630
https://www.amazon.co.uk/After-Everything-Josephine-Langford/dp/B0CJ1WKW3S,0,144,5634,0,0,108,1,44,0,0,5583,0,860,0,-1909
https://www.amazon.co.uk/Chimp-Paradox-Management-Programme-Confidence/dp/009193558X,0,81,5617,0,1,53,2,31,0,3,5603,3,4663,0,3490
https://www.amazon.co.uk/One-Life-Anthony-Hopkins/dp/B0CKVVGC1B,0,188,5561,0,0,92,13,63,0,0,5501,10,5025,0,2958
https://www.amazon.co.uk/No-Hard-Feelings-Jennifer-Lawrence/dp/B0BZMHWBBS,0,145,5538,0,1,98,5,41,0,0,5368,174,5065,0,-2221
https://www.amazon.co.uk/Clarksons-Farm-Season-1/dp/B095RNXQDY,0,230,5516,0,2,105,7,55,0,11,4310,3,3205,0,-4208
https://www.amazon.co.uk/The-Power-Season-1/dp/B0B8NX94TY,0,152,5503,0,0,116,1,55,0,0,5429,72,3917,0,-3217
https://www.amazon.co.uk/Polar-Express-Tom-Hanks/dp/B00ET2I70K,0,185,5453,0,0,128,5,56,0,0,5421,13,3419,0,1588
https://www.amazon.co.uk/Grinch-Benedict-Cumberbatch/dp/B07L6R1BH3,0,146,5439,0,0,111,2,69,0,0,5437,2,5197,0,1231
https://www.amazon.co.uk/100-Pictures-Huge-Tits-Boobs/dp/B0C52HVHK7,0,19,5434,0,0,10,0,0,0,0,5407,0,0,0,3978
https://www.amazon.co.uk/Catch-Me-If-You-Can/dp/B00IKDKM1Q,0,81,5432,0,0,74,0,63,0,0,5405,0,5050,0,308
https://www.amazon.co.uk/fire-tv-cube/dp/B09BZVGR73,0,101,5336,0,2,35,3,42,0,6,4362,0,5330,0,16
https://www.amazon.co.uk/Hismile-Corrector-Whitening-Toothpaste-Correcting/dp/B09LH36816,0,245,5333,0,12,155,20,125,0,92,5033,206,4221,0,-2620
https://www.amazon.co.uk/The-Boys-Season-1/dp/B0875SX1NV,0,58,5330,0,1,46,1,29,0,3,4215,1040,4735,0,-2515
https://www.amazon.co.uk/Nature-Spell-Rosemary-Treatment-150ml/dp/B07CD8N63G,0,310,5326,0,18,138,25,142,0,260,4808,126,4906,0,-1082
https://www.amazon.co.uk/25-Prophets-Islam-Abraham-Muhammad/dp/1520765592,0,133,5306,0,0,122,0,4,0,0,5306,0,189,0,1074
https://www.amazon.co.uk/How-Win-Friends-Influence-People/dp/0091906814,0,71,5302,0,0,49,1,3,0,0,5302,0,83,0,469
https://www.amazon.co.uk/Hunger-Games-Unseen-Version/dp/B00FZFY6H8,0,134,5280,0,0,91,4,46,0,0,5144,136,4900,0,806
https://www.amazon.co.uk/Avatar-Way-Water-Sam-Worthington/dp/B0B72RJXTD,0,184,5257,0,0,110,6,90,0,0,4885,132,4390,0,38
https://www.amazon.co.uk/Yahoo-Mail-Keeps-you-organized/dp/B00632HWOG,0,306,5227,0,0,25,177,44,0,0,126,5100,495,0,2353
https://www.amazon.co.uk/Willy-Wonka-Chocolate-Factory-Wilder/dp/B00ET092SI,0,201,5195,0,0,147,1,117,0,0,5170,1,5010,0,47
https://www.amazon.co.uk/Lord-Rings-Fellowship-Alan-Howard/dp/B00IHS1GUU,0,244,5187,0,0,202,2,173,0,0,5139,9,4936,0,-854
https://www.amazon.co.uk/Kevin-Perry-Large-Harry-Enfield/dp/B00FYNA0Q2,0,82,5152,0,0,60,0,49,0,0,5141,0,5102,0,3262
https://www.amazon.co.uk/Naughty-America-Calou-Alex-Belluscio/dp/B093QTBP5K,0,29,5150,0,0,26,0,0,0,0,5146,0,0,0,5150
https://www.amazon.co.uk/FX-991EX-Advanced-Scientific-Calculator-VERSION/dp/B0719FWP3X,0,116,5132,0,0,107,5,107,0,0,5122,17,5123,0,-931
https://www.amazon.co.uk/PRIME-Hydration-Sports-Drink-Logan/dp/B0CNKHFBKL,0,56,5130,0,5,41,1,5,0,48,5018,88,109,0,-532
https://www.amazon.co.uk/Yellowface-book-year-landed-hands/dp/000853277X,0,26,5126,0,1,15,0,14,0,1,5125,0,5125,0,2756
https://www.amazon.co.uk/Edge-Everything-Ronnie-OSullivan/dp/B0CJJZYS36,0,78,5124,0,0,46,1,15,0,0,2737,256,2926,0,-257
https://www.amazon.co.uk/PRIME-Hydration-Sports-Drink-Logan/dp/B0CJMWR7PX,0,74,5103,0,0,53,6,55,0,0,5095,7,5088,0,916
https://www.amazon.co.uk/DualSense-Midnight-Black-Wireless-Controller/dp/B094WLFGD3,0,89,5101,0,0,80,2,85,0,0,5085,3,5101,0,1772
https://www.amazon.co.uk/Revlon-One-Step-volumiser-technology-RVDR5222/dp/B072VH43KL,0,160,5052,0,4,124,2,130,0,4,4931,0,5048,0,-2080
https://www.amazon.co.uk/echo-pop/dp/B09ZX9NP2W,0,95,4977,0,2,16,5,21,0,78,4706,7,4711,0,256
https://www.amazon.co.uk/Telegraph-PlusWord-fantastic-Word-game-Crossword/dp/1788404122,0,30,4947,0,0,26,6,23,0,0,4947,4,4940,0,1572
https://www.amazon.co.uk/PlayStation-Marvels-Spider-Man-2/dp/B0C7WMBJ3Z,0,493,4927,0,14,196,11,129,0,10,4328,448,3173,0,445
https://www.amazon.co.uk/SPORTS-Standard-PS5-VideoGame-English/dp/B0CB6SZKDS,0,378,4915,0,11,143,15,143,0,6,4398,393,3833,0,1389
https://www.amazon.co.uk/My-Manchester-Frank-Pritchard/dp/1852160012,0,13,4912,0,0,7,6,12,0,0,4882,30,4901,0,771
https://www.amazon.co.uk/Mission-Impossible-Dead-Reckoning-Part/dp/B0CBN7WDNC,0,228,4898,0,0,149,4,73,0,0,4864,0,4742,0,3726
https://www.amazon.co.uk/PlayStation-9202806-Sony-PS2-Console/dp/B00004WHER,0,73,4897,0,8,19,2,33,0,1035,3149,10,1034,0,-556
https://www.amazon.co.uk/Prime-Hydration-KSI-Flavour-Limited/dp/B0BW4PLHVM,0,437,4869,0,2,122,4,37,0,0,4845,5,504,0,-1389
https://www.amazon.co.uk/pimple-patch-hydrocolloid-acne-spot-treatment/dp/B07SST3DHJ,0,111,4857,0,9,43,5,38,0,209,3313,28,2831,0,2829
https://www.amazon.co.uk/echo-dot-2022/dp/B09B8YWXDF,0,121,4839,0,3,60,11,77,0,21,2572,1,4809,0,414
https://www.amazon.co.uk/Love-Death-Woody-Allen/dp/B09KJV8YPK,0,39,4834,0,0,32,3,19,0,0,4781,30,4028,0,4361
https://www.amazon.co.uk/Daisy-Jones-Six-Season-1/dp/B0B8NSD83N,0,96,4821,0,0,63,3,39,0,0,4669,146,4151,0,134
https://www.amazon.co.uk/Broadmoor-My-Journey-into-Hell/dp/178418117X,0,118,4801,0,1,115,0,16,0,0,4801,0,99,0,3516
https://www.amazon.co.uk/Google-Pixel-Pro-smartphone-wide-angle/dp/B0BDJ55SSD,0,165,4799,0,6,41,7,61,0,3666,4474,201,1129,0,2044
https://www.amazon.co.uk/Thursday-Murder-Club-Richard-Osman/dp/0241425441,0,82,4799,0,2,46,1,26,0,3,4795,0,1657,0,-95
https://www.amazon.co.uk/Zelda-Kingdom-Special-Nintendo-Switch/dp/B0BVBNDRL9,0,56,4779,0,2,31,4,35,0,180,2171,2,3460,0,581
https://www.amazon.co.uk/Operation-Fortune-Guerre-Jason-Statham/dp/B0B8JXC944,0,146,4779,0,0,109,1,43,0,0,4766,0,840,0,465
https://www.amazon.co.uk/John-Wick-Keanu-Reeves/dp/B013KU5YR0,0,167,4778,0,0,111,3,72,0,0,4707,61,2909,0,-118
https://www.amazon.co.uk/White-Royal-Blue-Nicholas-Galitzine/dp/B0BYSWCZVM,0,123,4776,0,1,88,2,49,0,0,4775,2,4356,0,1028
https://www.amazon.co.uk/FIFA-23-Standard-PS4-English/dp/B0B6CHRTGJ,0,68,4731,0,1,34,3,34,0,1,4469,114,3507,0,1560
https://www.amazon.co.uk/Logitech-Feedback-Stainless-Shifters-Steering-Black/dp/B013Y78YY4,0,97,4722,0,1,82,2,81,0,1,4697,0,4704,0,1647
https://www.amazon.co.uk/Thinking-Fast-Slow-Daniel-Kahneman/dp/0141033576,0,88,4717,0,4,63,0,27,0,6,4714,0,1300,0,570
https://www.amazon.co.uk/Casio-fx-83GTX-Scientific-Calculator-Black/dp/B07L5YWTPH,0,73,4671,0,0,53,10,56,0,0,4671,0,3457,0,277
https://www.amazon.co.uk/Sony-Vita-Wi-Fi-only-PlayStation/dp/B0054Q82WI,0,65,4662,0,2,40,0,33,0,24,4575,0,4559,0,798
https://www.amazon.co.uk/Blue-Warmest-Colour-L%C3%A9a-Seydoux/dp/B00KB46U2C,0,96,4661,0,0,86,0,63,0,0,4494,0,2391,0,498
https://www.amazon.co.uk/Baileys-Original-Irish-Cream-Liqueur/dp/B0049NYI7K,0,494,4652,0,19,147,16,165,0,22,1818,296,4514,0,1306
https://www.amazon.co.uk/Murder-Player-Mystery-Flexi-Party-Party/dp/B00KQGP31E,0,182,4630,0,9,105,4,79,0,62,4452,8,4036,0,1272
https://www.amazon.co.uk/First-Response-Early-Result-Pregnancy/dp/B001DULLKE,0,153,4597,0,17,72,8,21,0,197,4376,5,596,0,168
https://www.amazon.co.uk/Transformers-Rise-Beasts-Anthony-Ramos/dp/B0BX1TGRK4,0,180,4591,0,0,101,1,56,0,0,4576,0,4471,0,777
https://www.amazon.co.uk/Star-Trek-Picard-Season-3/dp/B0B6PTNJB8,0,124,4588,0,1,67,6,51,0,1,4563,3,1358,0,2450
https://www.amazon.co.uk/Harlan-Cobens-Shelter-Season-1/dp/B0BZYTBXV5,0,135,4580,0,1,83,2,25,0,0,4511,56,3441,0,437
https://www.amazon.co.uk/The-Sopranos-Season-1/dp/B00FZG08KQ,0,139,4566,0,2,100,2,33,0,11,4475,89,1907,0,-859
