URL,Traffic (%),Number of Keywords,Traffic,Adwords Positions,Positions with commercial intents in top 20,Positions with informational intents in top 20,Positions with navigational intents in top 20,Positions with transactional intents in top 20,Positions with unknown intents in top 20,Traffic with commercial intents in top 20,Traffic with informational intents in top 20,Traffic with navigational intents in top 20,Traffic with transactional intents in top 20,Traffic with unknown intents in top 20,Traffic Change
https://www.amazon.de/ROCKSTAR-41024-Grand-Theft-Auto/dp/B0071L2QHG,0,207,9370,0,2,111,8,107,0,3,9080,0,5995,0,6206
https://www.amazon.de/Nicolas-Cage-Triple-Film-Set/dp/B07GJDSG6R,0,14,9290,0,0,10,0,2,0,0,9290,0,8,0,9288
https://www.amazon.de/The-Boys-Staffel-1/dp/B0875PFH24,0,67,9101,0,6,44,2,31,0,15,9011,9,8469,0,-4603
https://www.amazon.de/Sonne-Beton-Franziska-Wulff/dp/B0BW3419RZ,0,170,9068,0,0,93,1,72,0,0,9021,0,8922,0,7892
https://www.amazon.de/Five-Nights-at-Freddys-Blu-ray/dp/B0CLZHP66D,0,406,9061,0,0,260,5,143,0,0,8953,2,7939,0,-1434
https://www.amazon.de/Playstation-Marvels-Spider-Man-2/dp/B0C85VFMRL,0,199,8940,0,1,119,3,107,0,0,8592,72,8753,0,4227
https://www.amazon.de/Shameless-Staffel-1-dt-OV/dp/B0143DWUI4,0,169,8918,1,2,136,1,108,0,9,8883,16,8849,0,1690
https://www.amazon.de/Fisher-Price/dp/B0CYCCR7WV,0,124,8902,0,0,88,4,102,0,0,6928,23,8809,0,8902
https://www.amazon.de/Perfect-Girl-Novel-Gilly-Macmillan/dp/0062567489,0,5,8888,0,0,5,0,5,0,0,8888,0,8888,0,8771
https://www.amazon.de/Happy-Birthday-Big-Tits-Notebook/dp/1076221793,0,4,8872,0,0,4,0,2,0,0,8872,0,8861,0,8872
https://www.amazon.de/Sonne-Beton-Levy-Rico-Arcos/dp/B0C9FYZYQV,0,216,8831,0,0,167,3,130,0,0,8759,1,8675,0,-1195
https://www.amazon.de/Samsung-Galaxy-Android-Display-Lautsprecher/dp/B09MTWFCLY,0,207,8631,0,1,126,10,141,0,0,8344,0,8559,0,-5933
https://www.amazon.de/Playstation-CFI-1216A-5-Standard-Konsole/dp/B08H93ZRK9,0,442,8625,0,2,165,25,172,0,0,8178,162,8401,0,-2869
https://www.amazon.de/Aquaman-dt-OV-Jason-Momoa/dp/B07QB3DYVQ,0,38,8615,0,0,30,1,25,0,0,8614,1,8611,0,-2404
https://www.amazon.de/Dr-Victor-Chang-Cardiovascular-Medicine-ebook/dp/B0CNVD7LY7,0,10,8614,0,0,8,0,5,0,0,8607,0,8584,0,-6374
https://www.amazon.de/Schwarm-Teil-Frank-Sch%C3%A4tzing-Blu-ray/dp/B0BTKMC4Q4,0,194,8566,0,4,106,3,48,0,12,8550,14,7303,0,7847
https://www.amazon.de/The-Good-Doctor-Staffel-6/dp/B0CBJ8BVH6,0,121,8509,0,0,83,1,48,0,0,8436,0,7933,0,1544
https://www.amazon.de/Citadel-Staffel-1/dp/B0B8TNW126,0,92,8427,0,1,53,2,36,0,6,7502,1,6503,0,-272
https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/dp/B08L6X41J1,0,164,8287,0,3,86,3,92,0,1,8198,6,8269,0,-466
https://www.amazon.de/Dune-Timoth%C3%A9e-Chalamet/dp/B09K9MMGCX,0,68,8277,0,0,50,3,44,0,0,8053,224,8262,0,7254
https://www.amazon.de/Samsung-Smartphone-interner-Speicher-Schwarz/dp/B07NH4M2LJ,0,78,8246,0,1,35,0,51,0,0,2880,0,8245,0,831
https://www.amazon.de/Saltburn-Barry-Keoghan/dp/B0CG8R2J5Z,0,171,8180,2,2,113,0,59,0,13,8041,0,2630,0,1123
https://www.amazon.de/Yellowstone-Staffel-05/dp/B0B6JPDYNJ,0,74,8025,0,1,45,3,15,0,9,8007,1,236,0,1520
https://www.amazon.de/What-FUQ-College-Ruled-Notebook/dp/B097D7VWD4,0,3,8010,0,0,0,3,0,0,0,0,8010,0,0,8001
https://www.amazon.de/Euphoria-Staffel-1/dp/B0B64NTMV5,0,90,7997,0,2,76,0,69,0,1,7983,0,7973,0,5472
https://www.amazon.de/OANDA-Currency-Converter/dp/B004XE6SCI,0,144,7961,0,0,39,11,113,0,0,5721,119,7890,0,3594
https://www.amazon.de/d%C3%B6da-James-Joyce/dp/9176458385,0,19,7877,0,0,1,18,0,0,0,14,7863,0,0,4422
https://www.amazon.de/Friends-Staffel-1-dt-OV/dp/B00GM46IM2,0,43,7870,0,0,34,2,35,0,0,7869,1,7870,0,5901
https://www.amazon.de/Samsung-Smartphone-Touch-Display-interner-Speicher-Black/dp/B01BTZFM0W,0,188,7838,0,2,78,0,59,0,3,7506,0,7755,0,1967
https://www.amazon.de/Super-Mario-Odyssey-Nintendo-Switch/dp/B01MUBNPYP,0,114,7793,0,0,73,6,79,0,0,7752,0,7793,0,-2687
https://www.amazon.de/Titanic-Leonardo-DiCaprio/dp/B00004RYQW,0,140,7789,0,1,84,2,60,0,0,7763,2,7312,0,-2814
https://www.amazon.de/Visuelles-W%C3%B6rterbuch-T%C3%BCrkisch-Deutsch-12-000-Redewendungen/dp/3831090602,0,69,7761,0,0,58,0,2,0,0,7760,0,135,0,7758
https://www.amazon.de/Apple-AirPods-Pro-2-Generation-Ladecase/dp/B0BDJ37NF5,0,455,7755,0,2,212,26,247,0,1,6892,822,7734,0,3204
https://www.amazon.de/AliExpress-com-AliExpress-Shopping-App/dp/B00BLVHSTI,0,262,7694,0,0,41,207,38,0,0,1265,7265,355,0,2933
https://www.amazon.de/Guardians-Galaxy-Vol-Chris-Pratt/dp/B0B6QS791S,0,181,7620,0,0,134,5,120,0,0,7547,76,7588,0,-1371
https://www.amazon.de/Warner-Bros-Entertainment-Hogwarts-Nintendo/dp/B0BBTPJ9R4,0,93,7617,0,2,71,2,58,0,0,7435,0,1732,0,5941
https://www.amazon.de/Tomy-Pokemon-Pikachu-Pl%C3%BCschfigur-40cm/dp/B005EQJ3SA,0,14,7610,0,0,13,0,10,0,0,7610,0,7596,0,7598
https://www.amazon.de/Samsung-Smartphone-Touch-Display-Speicher-Android-Schwarz/dp/B00IKFB4OS,0,88,7589,0,1,54,0,44,0,1,7507,0,7008,0,3062
https://www.amazon.de/Last-Us-Staffel-1/dp/B0BX1B751S,0,302,7555,0,2,160,2,113,0,2,7345,73,4795,0,118
https://www.amazon.de/Mattel-Games-FPW38-Phase-Kartenspiel/dp/B0BJQSZDFX,0,48,7497,0,0,35,0,27,0,0,7497,0,7487,0,4495
https://www.amazon.de/Herr-Ringe-Die-Macht-Staffel/dp/B09QH9NVFG,0,200,7426,0,0,68,3,54,0,0,4134,3,6255,0,1301
https://www.amazon.de/Think-Grow-Rich-unver%C3%A4nderte-Originalausgabe/dp/3959721714,0,60,7401,0,0,55,0,52,0,0,7401,0,6930,0,1328
https://www.amazon.de/Vorwahl-Germany-Deutschland-Stadt-Kapuzenjacke/dp/B0CB8FRYH8,0,71,7357,0,4,62,0,1,0,300,7074,0,1,0,1239
https://www.amazon.de/Harry-Potter-Stein-Weisen-Rowling/dp/3551551677,0,108,7324,0,1,72,0,54,0,0,7324,0,7301,0,735
https://www.amazon.de/Everything-Everywhere-All-at-Once/dp/B09KJ4XK97,0,137,7288,0,1,92,3,81,0,0,7149,113,7237,0,1664
https://www.amazon.de/Samsung-Galaxy-Smartphone-Dual-SIM-Android/dp/B08Q8HBN9S,0,56,7254,0,0,37,0,43,0,0,7186,0,5944,0,3253
https://www.amazon.de/Sommer-als-ich-sch%C3%B6n-wurde/dp/B0BZWT64KN,0,154,7246,0,0,108,2,19,0,0,7065,3,350,0,2386
https://www.amazon.de/Sch%C3%B6ne-Bescherung-Chevy-Chase/dp/B00HX0K7JO,0,115,7171,0,1,85,0,70,0,1,7156,0,7123,0,476
https://www.amazon.de/Legend-Zelda-Tears-Kingdom-Collectors/dp/B0BV9NKGJ4,0,59,7166,0,1,52,1,48,0,0,7092,1,7125,0,3795
https://www.amazon.de/Steuerjahr-Windows-Smartphones-Tablets-Aktivierungscode/dp/B0CKWZWYQ6,0,125,7165,0,27,65,5,69,0,379,6156,2,6784,0,4234
https://www.amazon.de/bite-away-Elektronischer-Schwellungen-Insektenstichen/dp/B003CMKQTS,0,371,7077,0,28,116,13,163,0,180,1192,2957,6848,0,1886
https://www.amazon.de/Apple-iPhone-Display-SIM-Free-General%C3%BCberholt-Space-Grau/dp/B07985C44N,0,249,7075,0,2,139,27,187,0,3,6590,16,6818,0,-666
https://www.amazon.de/Bitzee-interaktives-Spielzeug-virtuellen-elektronischen/dp/B0BSFW985L,0,120,7067,0,1,102,0,81,0,0,6996,0,6596,0,3241
https://www.amazon.de/After-Everything-Josephine-Langford/dp/B0CGX886BW,0,131,7038,1,3,98,4,54,0,9,6977,0,6790,0,3547
https://www.amazon.de/Google-Pixel-Stormy-Black-GA02900-GB/dp/B09G77DR7C,0,137,6945,0,0,49,10,65,0,0,4204,90,6910,0,4099
https://www.amazon.de/Takis-Fuego-Lolly-Pop-St%C3%BCck/dp/B0CB4MVCJH,0,306,6945,0,21,243,8,48,0,144,6584,2,269,0,-1184
https://www.amazon.de/Five-Nights-Freddys-Core-Collection/dp/B08N7PXMFC,0,173,6931,0,5,131,1,121,0,5,6774,0,6872,0,5449
https://www.amazon.de/Wolf-Wall-Street-Leonardo-DiCaprio/dp/B00HUMI5SK,0,126,6916,0,0,101,0,91,0,0,6915,0,6823,0,3655
https://www.amazon.de/W%C3%B6rterbuch-Deutsch-Italienisch-Italienisch-Deutsch-Karl-Dieter-B%C3%BCnting/dp/3632989427,0,42,6848,0,0,37,0,0,0,0,6848,0,0,0,6093
https://www.amazon.de/AVM-Router-DECT-Basis-geeignet-Deutschland/dp/B00EO777DI,0,375,6830,0,7,111,7,100,0,2,5729,3,6767,0,-4110
https://www.amazon.de/Sleeping-Under-Stars-Explicit-Memoirs/dp/0970695608,0,17,6830,0,3,15,0,4,0,3034,3813,0,716,0,902
https://www.amazon.de/PlayStation4-Konsole-500GB-schwarz-slim/dp/B07HNR4ZZD,0,107,6792,0,6,73,4,63,0,16,6780,7,6427,0,1314
https://www.amazon.de/Adventskalender-Schokoladen-Adventskalender-Alternative-festlichen-Leckereien-Mini-Geschenken/dp/B0C666SMJF,0,37,6777,0,0,20,0,5,0,0,6715,0,65,0,836
https://www.amazon.de/AVM-VDSL-Supervectoring-DECT-Basis-geeignet-Deutschland/dp/B071W8R4PS,0,520,6769,0,12,207,9,152,0,16,6098,117,6556,0,-28
https://www.amazon.de/Samsung-Galaxy-Dual-SIM-Android-Smartphone/dp/B08HN8F1MC,0,133,6767,0,1,93,0,100,0,0,4593,0,6762,0,4762
https://www.amazon.de/Jappy-Telefonica-Audiovisual-Slu/dp/8491223576,0,16,6741,0,0,0,5,1,0,0,0,6741,0,0,6643
https://www.amazon.de/LOL-Last-One-Laughing-Staffel/dp/B09TV9NR4N,0,129,6733,0,0,41,2,41,0,0,695,2,6363,0,-1116
https://www.amazon.de/Apple-iPhone-13-128-GB-Blau/dp/B09G9G128Q,0,261,6731,0,0,96,14,99,0,0,4590,2115,6686,0,749
https://www.amazon.de/White-Lotus-Miniseries-Staffel/dp/B09D8JZFGZ,0,153,6685,0,0,107,3,95,0,0,6604,40,6319,0,-4797
https://www.amazon.de/HP-Schwarz-Original-Druckerpatrone-Officejet/dp/B00VYAWIRS,0,92,6669,0,5,66,7,74,0,56,6584,4,6613,0,-476
https://www.amazon.de/Samsung-Smartphone-Graphite-Herstellergarantie-Exklusiv/dp/B0BWNX3PFR,0,268,6643,0,6,138,8,144,0,1,5788,780,6629,0,442
https://www.amazon.de/Das-Kind-muss-Heimat-finden/dp/3424631078,0,26,6638,0,0,12,1,12,0,0,6638,0,6638,0,-1252
https://www.amazon.de/Animal-Crossing-Horizons-Nintendo-Switch/dp/B07SV4WDHK,0,164,6558,0,4,94,3,85,0,11,6435,72,6483,0,-3723
https://www.amazon.de/Raspberry-Pi-ARM-Cortex-A72-Bluetooth-Micro-HDMI/dp/B07TC2BK1X,0,197,6509,0,4,157,9,133,0,97,6474,34,6341,0,-2725
https://www.amazon.de/Samsung-Smartphone-Touch-Display-interner-Speicher-Schwarz/dp/B079SQ5VHX,0,77,6492,0,6,37,0,45,0,12,5917,0,6436,0,-2399
https://www.amazon.de/Google-Pixel-Android-Smartphone-leistungsstarker-Sicherheitsfunktionen/dp/B0CGVP8NRC,0,91,6456,0,0,52,3,47,0,0,6430,0,5105,0,-1787
https://www.amazon.de/OPC-Traubenkernextrakt-Laborgepr%C3%BCftes-europ%C3%A4ischen-unerw%C3%BCnschte/dp/B074CL5W23,0,31,6386,0,2,21,2,22,0,2,6356,1,6383,0,3119
https://www.amazon.de/Samsung-Galaxy-Smartphone-Phantom-Android/dp/B08QXG6Y6F,0,118,6383,0,0,76,9,107,0,0,5794,15,6383,0,-15190
https://www.amazon.de/Siemens-TE657503DE-Kaffeevollautomat-Touch-Sensor-Direktwahltasten-Doppeltassenbezug/dp/B074QL4W4K,0,180,6383,0,7,141,2,134,0,33,6376,0,6338,0,-385
https://www.amazon.de/Roblox-Geschenkgutschein-inklusive-exklusivem-virtuellem-Smartphones/dp/B081KJ2X4V,0,191,6382,0,4,45,21,65,0,677,2557,300,5334,0,30
https://www.amazon.de/Rehragout-Rendezvous-Sebastian-Bezzel/dp/B0CF4821H5,0,228,6359,0,0,156,12,137,0,0,6137,9,6230,0,-1286
https://www.amazon.de/Yellowstone/dp/B0B35ZJSZT,0,86,6317,0,0,56,3,40,0,0,6314,1,6207,0,606
https://www.amazon.de/Redo-Healer-Vol-2-DVD/dp/B09L4XGG5V,0,29,6313,0,1,26,1,13,0,0,6311,2,33,0,20
https://www.amazon.de/ooono-Verkehrsalarm-Stra%C3%9Fenverkehr-automatisch-Blitzer/dp/B07Q619ZKS,0,383,6299,0,45,112,25,101,0,735,2720,1125,5323,0,-1754
https://www.amazon.de/Wei%C3%9Fes-Herren-T-Shirt-Pronhub-Aufdruck/dp/B0CNKKZH1T,0,5,6250,0,5,0,0,0,0,6250,0,0,0,0,6249
https://www.amazon.de/King-Queens-Staffel-dt-OV/dp/B0777PB24C,0,66,6174,0,0,44,0,36,0,0,6169,0,6147,0,-2948
https://www.amazon.de/fire-tv-stick-4k-max/dp/B0BTFCP86M,0,212,6165,0,3,89,1,87,0,4,6154,1,6155,0,515
https://www.amazon.de/Meg-2-Die-Tiefe-DVD/dp/B0CDKQQ86N,0,170,6123,0,1,122,6,86,0,2,6086,1,5651,0,248
https://www.amazon.de/Playstation-9577171-PlayStation%C2%AE5-Modellgruppe-Slim/dp/B0CLT54ZNZ,0,189,6110,0,7,69,17,69,0,44,5829,201,5924,0,-3698
https://www.amazon.de/Untergang-Titanic-Clifton-Webb/dp/B0009K3R6A,0,80,6075,0,0,40,1,25,0,0,6070,0,6045,0,6041
https://www.amazon.de/Celebrity-Cutouts-Rhoades-Pappaufsteller-lebensgross/dp/B09RPFT8KL,0,64,6060,0,0,50,1,43,0,0,6053,7,6031,0,6060
https://www.amazon.de/Perfect-Girl-Jillian-Dodd/dp/B07VRFYMSQ,0,26,6022,0,2,20,5,21,0,4,6011,11,6011,0,5921
https://www.amazon.de/Midsommar-dt-William-Jackson-Harper/dp/B07Y9Y9PJ8,0,50,5959,0,0,45,0,37,0,0,5959,0,5947,0,-123
