类别：所有类别

区域,squishmallows 16 inch: (2023/4/18 - 2024/4/18)
Minnesota,100
Michigan,60
Wisconsin,40
Massachusetts,40
Ohio,40
Illinois,20
California,20
Georgia,20
Pennsylvania,20
Florida,20
New York,20
Texas,20
North Carolina,<1
Alaska,
Wyoming,
Indiana,
Kansas,
Kentucky,
Louisiana,
Iowa,
Maryland,
Maine,
Hawaii,
Delaware,
Missouri,
Mississippi,
Montana,
District of Columbia,
North Dakota,
Nebraska,
New Hampshire,
New Jersey,
New Mexico,
Nevada,
Connecticut,
Colorado,
Oklahoma,
Oregon,
Arizona,
Rhode Island,
South Carolina,
South Dakota,
Tennessee,
Arkansas,
Utah,
Virginia,
Vermont,
Washington,
Alabama,
West Virginia,
Idaho,
