类别：所有类别

区域,squishmallow names: (2023/4/18 - 2024/4/18)
District of Columbia,100
Mississippi,50
Indiana,31
Kentucky,31
New Jersey,31
Oregon,25
Michigan,25
Ohio,25
Colorado,25
Pennsylvania,25
Washington,25
Wisconsin,25
Illinois,25
Connecticut,25
Texas,25
South Carolina,18
Virginia,18
Tennessee,18
Minnesota,18
North Carolina,18
Arizona,18
California,18
Florida,18
Georgia,18
Maryland,18
Massachusetts,12
New York,12
New Hampshire,<1
Arkansas,<1
Alaska,
Nebraska,
North Dakota,
New Mexico,
Nevada,
Montana,
Missouri,
Oklahoma,
Maine,
Louisiana,
Rhode Island,
Kansas,
South Dakota,
Idaho,
Iowa,
Utah,
Hawaii,
Vermont,
Delaware,
Alabama,
West Virginia,
Wyoming,
