Category: All categories

Region,Birkenstock Arizona Sandal: (4/17/23 - 4/17/24)
Delaware,100
Connecticut,29
Iowa,25
Minnesota,16
Maryland,16
Washington,16
Massachusetts,12
Michigan,12
California,12
New Jersey,12
Illinois,12
Arizona,12
New York,8
Pennsylvania,8
North Carolina,8
Virginia,8
Florida,8
Texas,4
Hawaii,<1
Alabama,<1
Oregon,<1
Utah,<1
Colorado,<1
Indiana,<1
Georgia,<1
Ohio,<1
Missouri,<1
Alaska,
North Dakota,
Nebraska,
New Hampshire,
Montana,
New Mexico,
Nevada,
Mississippi,
Maine,
Oklahoma,
Louisiana,
Kentucky,
Rhode Island,
South Carolina,
South Dakota,
Tennessee,
Kansas,
Idaho,
District of Columbia,
Vermont,
Arkansas,
Wisconsin,
West Virginia,
Wyoming,
