Category: All categories
"Pokémon Trading Cards: (4/17/23 - 4/17/24, United States)"

TOP
Playing card,100
Pokémon,97
Trading card,80
Pokémon,67
Playing card game,43
Collectible card game,41
Pokémon Trading Card Game,40
Trade,31
Game,30
Pokémon Trading Card Game,14
Pokémon,6
Booster pack,5
Pokémon Scarlet and Violet,4
Pokemon Pokémon Trading Card Game Classic,4
Charizard,3

RISING
Pokemon Pokémon Trading Card Game Classic,Breakout
Pokémon Trading Card Game,+90%
Trading card,+90%

